id,titulo,autores,anio,doi,url,base,eje,tipo_publicacion,incluido,motivo_exclusion,duplicado_de,referencia_seminal
C0426,Internet of Things-Based Automated Solutions Utilizing Machine Learning for Smart and Real-Time Irrigation Management: A Review,Bryan Nsoh; Abia Katimbo; Hongzhi Guo; Derek M. Heeren; Hope Njuki Nakabuye; Xin Qiao; Yufeng Ge; Daran R. Rudnick; Joshua Wanyama; Erion Bwambale; Shafik Kiraga,2024,10.3390/s24237480,https://doi.org/10.3390/s24237480,openalex,2,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0427,Analyzing Particularities of Sensor Datasets for Supporting Data Understanding and Preparation,F. Javier Nieto; Unai Aguilera; Diego López–de–Ipiña,2021,10.3390/s21186063,https://doi.org/10.3390/s21186063,openalex,2,artículo de revista,si,,,
C0428,Predictive crop protection using machine learning: A scalable framework for U.S. Agriculture,Oluwabukola Emi-Johnson; Oluwafunmibi Fasanya; Ayodele Adeniyi,2024,10.30574/ijsra.2024.12.2.1536,https://doi.org/10.30574/ijsra.2024.12.2.1536,openalex,2,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0429,Cyber-physical system integration for autonomous decision-making in sensor-rich indoor cultivation environments,Adeoluwa Abraham Olasehinde; Anthony Osi Blessing; Joy Chizorba Obodozie; Somadina Obiora Chukwuemeka,2023,10.30574/wjarr.2023.20.2.2160,https://doi.org/10.30574/wjarr.2023.20.2.2160,openalex,2;4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0430,A review of graph-powered data quality applications for IoT monitoring sensor networks,Pau Ferrer-Cid; José M. Barceló-Ordinas; Jorge Garcı́a-Vidal,2025,10.1016/j.jnca.2025.104116,https://doi.org/10.1016/j.jnca.2025.104116,openalex,2,artículo de revista,si,,,
C0431,A Status Quo of Machine Learning Algorithms in Smart Agricultural Systems Employing IoT‐Based WSN,Abhishek Bhola; Suraj Srivastava; Ajit Noonia; Bhisham Sharma; Sushil Kumar Narang,2023,10.1002/9781119865513.ch8,https://doi.org/10.1002/9781119865513.ch8,openalex,2,capítulo de libro,si,,,
C0432,Cyberthreats and Security Measures in Drone-Assisted Agriculture,Kyriaki A. Tychola; Konstantinos Rantos,2025,10.3390/electronics14010149,https://doi.org/10.3390/electronics14010149,openalex,2,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0433,A high‐performance IoT solution to reduce frost damages in stone fruits,Miguel A. Guillén‐Navarro; Raquel Martínez‐España; Belén López Ayuso; José M. Cecilia,2019,10.1002/cpe.5299,https://doi.org/10.1002/cpe.5299,openalex,2,artículo de revista,si,,,
C0434,Implementation of artificial intelligence in agriculture for optimisation of irrigation and application of pesticides and herbicides,Tanha Talaviya; Dhara Shah; Nivedita Patel; Hiteshri Yagnik; Manan Shah,2020,10.1016/j.aiia.2020.04.002,https://doi.org/10.1016/j.aiia.2020.04.002,openalex,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0435,"Revolutionizing agriculture with artificial intelligence: plant disease detection methods, applications, and their limitations",Abbas Jafar; Nabila Bibi; Rizwan Ali Naqvi; Abolghasem Sadeghi‐Niaraki; Daesik Jeong,2024,10.3389/fpls.2024.1356260,https://doi.org/10.3389/fpls.2024.1356260,openalex,3,artículo de revista,si,,,
C0436,Deep Learning-Based Framework for Soil Moisture Content Retrieval of Bare Soil from Satellite Data,Mohammed Dabboor; Ghada Atteia; Souham Meshoul; Walaa Alayed,2023,10.3390/rs15071916,https://doi.org/10.3390/rs15071916,openalex,3,artículo de revista,si,,,
C0437,"A comprehensive review of remote sensing platforms, sensors, and applications in nut crops",Hamid Jafarbiglu; Alireza Pourreza,2022,10.1016/j.compag.2022.106844,https://doi.org/10.1016/j.compag.2022.106844,openalex,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0438,Data Augmentation Techniques for Machine Learning Applied to Optical Spectroscopy Datasets in Agrifood Applications: A Comprehensive Review,Ander Gracia Moisés; Ignacio Vitoria; J. J. Imas; Carlos R. Zamarreño,2023,10.3390/s23208562,https://doi.org/10.3390/s23208562,openalex,3,artículo de revista,si,,,
C0439,"Ag-IoT for crop and environment monitoring: Past, present, and future",Nipuna Chamara; Md. Didarul Islam; Geng Bai; Yeyin Shi; Yufeng Ge,2022,10.1016/j.agsy.2022.103497,https://doi.org/10.1016/j.agsy.2022.103497,openalex,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0440,"Predicting wetland soil properties using machine learning, geophysics, and soil measurement data",Dejene Legesse Driba; Efemena D. Emmanuel; Kennedy O. Doro,2024,10.1007/s11368-024-03801-1,https://doi.org/10.1007/s11368-024-03801-1,openalex,3,artículo de revista,si,,,
C0441,A Review of the Challenges of Using Deep Learning Algorithms to Support Decision-Making in Agricultural Activities,Khadijeh Alibabaei; Pedro Dinis Gaspar; Tânia M. Lima; Rebeca M. Campos; Inês Girão; Jorge B. Monteiro; Carlos M. Lopes,2022,10.3390/rs14030638,https://doi.org/10.3390/rs14030638,openalex,3,artículo de revista,si,,,
C0442,A Decision Support System for Urban Agriculture Using Digital Twin: A Case Study With Aquaponics,Adam Ghandar; Ayyaz Ahmed; Shahid Zulfiqar; Zhengchang Hua; Masatoshi Hanai; Georgios Theodoropoulos,2021,10.1109/access.2021.3061722,https://doi.org/10.1109/access.2021.3061722,openalex,4,artículo de revista,si,,,
C0443,Trends of Soil and Solution Nutrient Sensing for Open Field and Hydroponic Cultivation in Facilitated Smart Agriculture,Md Nasim Reza; Kyu‐Ho Lee; Md Rejaul Karim; Md Asrakul Haque; Emmanuel Bicamumakuba; Pabel Kanti Dey; Young Yoon Jang; Sun‐Ok Chung,2025,10.3390/s25020453,https://doi.org/10.3390/s25020453,openalex,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0444,Review—Machine Learning-Driven Advances in Electrochemical Sensing: A Horizon Scan,K. Bala Murugan; K. Gopalakrishnan; Sakthivel Kogularasu; Subramanian Sakthinathan; I-Cheng Li; Yen‐Yi Lee; Te‐Wei Chiu; Guo‐Ping Chang‐Chien,2024,10.1149/1945-7111/ad6b4a,https://doi.org/10.1149/1945-7111/ad6b4a,openalex,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0445,A Review and Comparative Analysis of Solar Tracking Systems,Reza Sadeghi; Mattia Parenti; Samuele Memme; Marco Fossa; Stefano Morchio,2025,10.3390/en18102553,https://doi.org/10.3390/en18102553,openalex,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0446,From point sensing to intelligent systems: a comprehensive review on advanced sensor technologies for soil health monitoring,Umalaxmi Thingujam; D. M. Mary Synthia Regis Prabha; Animesh Ghosh Bag; Victor Thingujam; N. P. Darshan; Suman Dutta; Subrata Gorain,2025,10.1007/s44397-025-00028-8,https://doi.org/10.1007/s44397-025-00028-8,openalex,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0447,Detecting Water Stress in Winter Wheat Based on Multifeature Fusion from UAV Remote Sensing and Stacking Ensemble Learning Method,He Zhao; Jingjing Wang; Jiali Guo; Xin Hui; Yunling Wang; Dongyu Cai; Haijun Yan,2024,10.3390/rs16214100,https://doi.org/10.3390/rs16214100,doaj,1,artículo de revista,si,,,
C0448,Estimating stomatal conductance of citrus orchard based on UAV multi-modal information in Southwest China,Quanshan Liu; Zongjun Wu; Ningbo Cui; Shunsheng Zheng; Shouzheng Jiang; Zhihui Wang; Daozhi Gong; Yaosheng Wang; Lu Zhao; Renjuan Wei,2025,10.1016/j.agwat.2024.109253,https://doi.org/10.1016/j.agwat.2024.109253,doaj,1,artículo de revista,si,,,
C0449,Predicting plant stress using SAM-L: novel self-adaptive-meta learner with XAI based on soil moisture and chlorophyll analysis,Tawfeeq Alsanoosy; Javaid Ahmad Malik,2025,10.1038/s41598-025-26184-w,https://doi.org/10.1038/s41598-025-26184-w,doaj,1,artículo de revista,si,,,
C0450,Water status diagnosis in greenhouse drip-irrigated tomato and celery using leaf turgor dynamics and machine learning,Quanyue Xu; Quanyue Xu; Ruixia Chen; Ruixia Chen; Xufeng Li; Xufeng Li; Hongxiang Wu; Hongxiang Wu; Juanjuan Ma; Juanjuan Ma; Lijian Zheng; Lijian Zheng,2026,10.3389/fpls.2025.1743809,https://doi.org/10.3389/fpls.2025.1743809,doaj,1,artículo de revista,si,,,
